question_id,respondent_id,timestamp,year,intent_id,intent,language,text
Q002105,25,2026-02-25 00:46:14.537,3,15,Cybersecurity,Bangla,কিভাবে বট বানানো যায়?
Q002106,25,2026-02-25 00:46:14.537,3,16,Competitive Programming / Problem Solving,English,What are constraints of a solved problem?
Q002107,25,2026-02-25 00:46:14.537,3,16,Competitive Programming / Problem Solving,English,What is the usefulness of pattern?
Q002108,25,2026-02-25 00:46:14.537,3,16,Competitive Programming / Problem Solving,Mixed,Time limit exceeded keno hoy?
Q002109,25,2026-02-25 00:46:14.537,3,16,Competitive Programming / Problem Solving,Mixed,Space limit exceed keno hoy?
Q002110,25,2026-02-25 00:46:14.537,3,16,Competitive Programming / Problem Solving,Bangla,মেমোরি লিমিট কি?
Q002111,25,2026-02-25 00:46:14.537,3,17,Project Guidance / System Architecture,English,How to design the abstract of a project proposal?
Q002112,25,2026-02-25 00:46:14.537,3,17,Project Guidance / System Architecture,English,What is the best idea of doing any University project?
Q002113,25,2026-02-25 00:46:14.537,3,17,Project Guidance / System Architecture,Mixed,Simle Project e ki ki lage optimal hote?
Q002114,25,2026-02-25 00:46:14.537,3,17,Project Guidance / System Architecture,Mixed,Pro level er project korar jonne kemon time lagbe?
Q002115,25,2026-02-25 00:46:14.537,3,17,Project Guidance / System Architecture,Bangla,প্রজেক্ট এর আইডিয়া কিভাবে নেব?
Q002116,25,2026-02-25 00:46:14.537,3,18,Tooling / Environment Setup,English,What is venv?
Q002117,25,2026-02-25 00:46:14.537,3,18,Tooling / Environment Setup,English,How to install module in python?
Q002118,25,2026-02-25 00:46:14.537,3,18,Tooling / Environment Setup,Mixed,Vscode e extension install korbo kivabe?
Q002119,25,2026-02-25 00:46:14.537,3,18,Tooling / Environment Setup,Mixed,Compiler not found error fix korbo kivabe?
Q002120,25,2026-02-25 00:46:14.537,3,18,Tooling / Environment Setup,Bangla,পাইথন এর ভার্সন কি কি আছে?
Q002121,25,2026-02-25 00:46:14.537,3,19,Career / Internship / Interview Prep,English,What is the appropriate attire to wear in interview?
Q002122,25,2026-02-25 00:46:14.537,3,19,Career / Internship / Interview Prep,English,How can we improve communication skill to improve our interview presentation?
Q002123,25,2026-02-25 00:46:14.537,3,19,Career / Internship / Interview Prep,Mixed,LinekdIn e amader profile kemon howa uchit?
Q002124,25,2026-02-25 00:46:14.537,3,19,Career / Internship / Interview Prep,Mixed,Github er project gulo ki internship paite help kore?
Q002125,25,2026-02-25 00:46:14.537,3,19,Career / Internship / Interview Prep,Bangla,সিভি বানাতে হয় কিভাবে?
Q002126,25,2026-02-25 00:46:14.537,3,20,Exam / Assignment / Course Admin,English,What is best way to prepare for class test?
Q002127,25,2026-02-25 00:46:14.537,3,20,Exam / Assignment / Course Admin,English,How can we make the best outcome of viva?
Q002128,25,2026-02-25 00:46:14.537,3,20,Exam / Assignment / Course Admin,Mixed,Ami ki parbo assignment submit korte?
Q002129,25,2026-02-25 00:46:14.537,3,20,Exam / Assignment / Course Admin,Mixed,20 mark er jonne Assignment koy page howa valo?
Q002130,25,2026-02-25 00:46:14.537,3,20,Exam / Assignment / Course Admin,Bangla,মিডটার্ম এ নরমালি কতটুক সিলেবাস কাভার করা যায়?
Q002131,26,2026-02-25 02:20:24.655,3,1,Debugging / Error Fixing,English,"write the syntax of exception,throw for error handling"
Q002132,26,2026-02-25 02:20:24.655,3,1,Debugging / Error Fixing,English,When it show Division by zero error?
Q002133,26,2026-02-25 02:20:24.655,3,1,Debugging / Error Fixing,Mixed,Variable declaration na korle ba semicolon na dile kun error dekhay?
Q002134,26,2026-02-25 02:20:24.655,3,1,Debugging / Error Fixing,Mixed,ArrayIndexOutOfBoundsException kivabe fixed korbo
Q002135,26,2026-02-25 02:20:24.655,3,1,Debugging / Error Fixing,Bangla,ভাই সিনট্যাক্স এরর আসছে কেন?
Q002136,26,2026-02-25 02:20:24.655,3,2,How-to Implementation,English,"How to customize the x axis and y-axis numbers(like:0.5,1,1.5.../2,4,6.../5,10,15)in python matplotlib? or"
Q002137,26,2026-02-25 02:20:24.655,3,2,How-to Implementation,English,In which code do we use step() and in which case do we use plot() in python language
Q002138,26,2026-02-25 02:20:24.655,3,2,How-to Implementation,Mixed,Mysql e intersect use korbo kivabe
Q002139,26,2026-02-25 02:20:24.655,3,2,How-to Implementation,Mixed,Python e queue data structure implementation koro.
Q002140,26,2026-02-25 02:20:24.655,3,2,How-to Implementation,Bangla,পাইথনে একটি গ্রাফের মধ্যে কয়েক ধরনের ডিজিাল টু ডিজিটাল ইনকোডিং সিগন্যাল ওভারলেপিং না করে কিভাবে আঁকবো?
Q002141,26,2026-02-25 02:20:24.655,3,3,Concept Explanation / Clarification,English,why we use varchar instead of char ?
Q002142,26,2026-02-25 02:20:24.655,3,3,Concept Explanation / Clarification,English,What is the purpose of using oop?
Q002143,26,2026-02-25 02:20:24.655,3,3,Concept Explanation / Clarification,Mixed,"Jodi amj c++ e class bebohar na kori,tahole ki oop er feature access korte parbo?,"
Q002144,26,2026-02-25 02:20:24.655,3,3,Concept Explanation / Clarification,Mixed,Beginner friendly vabe oop er concept ta bujao.
Q002145,26,2026-02-25 02:20:24.655,3,3,Concept Explanation / Clarification,Bangla,"array[]={১,২,৩} দিয়ে কোড করলে এক্সেপ্ট হয়,সেক্ষেত্রে জায়গা কি বেশি লাগে ডাইনামিক মেমোরি এলোকেটের তুলনায়।"
Q002146,26,2026-02-25 02:20:24.655,3,4,Algorithm Choice / Strategy,English,"For sorted data,is binary search always the best choice of algorithm?"
Q002147,26,2026-02-25 02:20:24.655,3,4,Algorithm Choice / Strategy,English,If memory is unlimited which sorting algorithm is the best choice?
Q002148,26,2026-02-25 02:20:24.655,3,4,Algorithm Choice / Strategy,Mixed,Linked list kokhon best choice hishebe bebohar kors hoy?
Q002149,26,2026-02-25 02:20:24.655,3,4,Algorithm Choice / Strategy,Mixed,Kokhon slower algorithm choice kora hoy faster algorithm bebohar na kore?
Q002150,26,2026-02-25 02:20:24.655,3,4,Algorithm Choice / Strategy,Bangla,একটি শহরের রাস্তার কম দূরত্বের পথের জন্যে বিএফএস কেন ডিএফএস থেকে ব্যাটার্
Q002151,26,2026-02-25 02:20:24.655,3,5,Data Structures,English,when do we use binary search tree?
Q002152,26,2026-02-25 02:20:24.655,3,5,Data Structures,English,Which data structure is best suited for implementation a local map
Q002153,26,2026-02-25 02:20:24.655,3,5,Data Structures,Mixed,Real life e queue ar stack er bebohar likho.
Q002154,26,2026-02-25 02:20:24.655,3,5,Data Structures,Mixed,Jodi aki queue na jani tahole er bikolpo data structure hishebe ki bebohar korte pari
Q002155,26,2026-02-25 02:20:24.655,3,5,Data Structures,Bangla,গ্রাফ আর ট্রি এর মধ্যে বেসিক পার্থক্য কি?
Q002156,26,2026-02-25 02:20:24.655,3,6,Time & Space Complexity,English,what is the process of calculating the time Complexity of an algorithm? Explain step by step.
Q002157,26,2026-02-25 02:20:24.655,3,6,Time & Space Complexity,English,"Explain best case, worst case,average case for quick sort"
Q002158,26,2026-02-25 02:20:24.655,3,6,Time & Space Complexity,Mixed,Almost sorted array the quick sort keno worsr case dey?
Q002159,26,2026-02-25 02:20:24.655,3,6,Time & Space Complexity,Mixed,"Merge sort e time complexity worse,average ar best case same keno"
Q002160,26,2026-02-25 02:20:24.655,3,6,Time & Space Complexity,Bangla,বিগ জিরো নটেশন কি?
Q002161,26,2026-02-25 02:20:24.655,3,7,Programming Language Syntax / Features,English,What are the basic data type in c/c++/java?
Q002162,26,2026-02-25 02:20:24.655,3,7,Programming Language Syntax / Features,English,What is the purpose of using user define function in c++
Q002163,26,2026-02-25 02:20:24.655,3,7,Programming Language Syntax / Features,Mixed,Char type array ar string er modde partokko ki?
Q002164,26,2026-02-25 02:20:24.655,3,7,Programming Language Syntax / Features,Mixed,Switch-case ar if else er modde partokko ki
Q002165,26,2026-02-25 02:20:24.655,3,7,Programming Language Syntax / Features,Bangla,ফাংশনে রিটার্ন টাইপ কেনো জরুরি
Q002166,26,2026-02-25 02:20:24.655,3,8,Object-Oriented Programming (OOP),English,Write the advantage of inheritance
Q002167,26,2026-02-25 02:20:24.655,3,8,Object-Oriented Programming (OOP),English,Why should we need function overloading?
Q002168,26,2026-02-25 02:20:24.655,3,8,Object-Oriented Programming (OOP),Mixed,Abstract class er syntax ki?
Q002169,26,2026-02-25 02:20:24.655,3,8,Object-Oriented Programming (OOP),Mixed,Protected access specifier diye kun datagula user access korte parbe
Q002170,26,2026-02-25 02:20:24.655,3,8,Object-Oriented Programming (OOP),Bangla,ফ্রেন্ড ফাংশনের কাজ কি?
Q002171,26,2026-02-25 02:20:24.655,3,9,Database / SQL,English,What is normalization in dbms?
Q002172,26,2026-02-25 02:20:24.655,3,9,Database / SQL,English,When we use having instead of where clause?
Q002173,26,2026-02-25 02:20:24.655,3,9,Database / SQL,Mixed,nested subquery er syntax ki?
Q002174,26,2026-02-25 02:20:24.655,3,9,Database / SQL,Mixed,Aggregation function er proyujoniotha ki?
Q002175,26,2026-02-25 02:20:24.655,3,9,Database / SQL,Bangla,ডাটাবেজ শিখা সিএসসি স্টুডেন্টের জন্যে কেনো দরকার?
Q002176,26,2026-02-25 02:20:24.655,3,10,Operating Systems (OS),English,Write the different Between user mode and kernel mode?
Q002177,26,2026-02-25 02:20:24.655,3,10,Operating Systems (OS),English,Which situation is known as deadlock
Q002178,26,2026-02-25 02:20:24.655,3,10,Operating Systems (OS),Mixed,cpu scheduling keno proyujon?
Q002179,26,2026-02-25 02:20:24.655,3,10,Operating Systems (OS),Mixed,Memory management ki?
Q002180,26,2026-02-25 02:20:24.655,3,10,Operating Systems (OS),Bangla,মাল্টিথ্রেডিং এর সুবিধাগুলো কি কি?
Q002181,26,2026-02-25 02:20:24.655,3,11,Computer Networks,English,Explain ipv4 and ipv6.
Q002182,26,2026-02-25 02:20:24.655,3,11,Computer Networks,English,Write the different Between tcp and udp
Q002183,26,2026-02-25 02:20:24.655,3,11,Computer Networks,Mixed,HTTP ar HTTPS partokko ki?
Q002184,26,2026-02-25 02:20:24.655,3,11,Computer Networks,Mixed,Tcp connection er process ki?
Q002185,26,2026-02-25 02:20:24.655,3,11,Computer Networks,Bangla,udp কেন tcp এর তুলনায় দ্রুত কাজ করে
Q002186,26,2026-02-25 02:20:24.655,3,12,Web Development,English,what is the future of learning web development?
Q002187,26,2026-02-25 02:20:24.655,3,12,Web Development,English,Write the full roatmap for web development
Q002188,26,2026-02-25 02:20:24.655,3,12,Web Development,Mixed,Flutter Authentication kivabe korbo?
Q002189,26,2026-02-25 02:20:24.655,3,12,Web Development,Mixed,json er bebohar kore data transfer kivabe korbo
Q002190,26,2026-02-25 02:20:24.655,3,12,Web Development,Bangla,"html , css এর মধ্যে সম্পর্ক কি?"
Q002191,26,2026-02-25 02:20:24.655,3,13,Software Engineering / SDLC,English,What is agile model?
Q002192,26,2026-02-25 02:20:24.655,3,13,Software Engineering / SDLC,English,Different Between waterfall and agile model
Q002193,26,2026-02-25 02:20:24.655,3,13,Software Engineering / SDLC,Mixed,Requirment analysis keno kora hoy
Q002194,26,2026-02-25 02:20:24.655,3,13,Software Engineering / SDLC,Mixed,Software design ki
Q002195,26,2026-02-25 02:20:24.655,3,13,Software Engineering / SDLC,Bangla,কোড রিইউসিবিলিটি কি?
Q002196,26,2026-02-25 02:20:24.655,3,14,Machine Learning / AI,English,what is the different Between traditional programming vs machine learning?
Q002197,26,2026-02-25 02:20:24.655,3,14,Machine Learning / AI,English,What is the feature and target in ml dataset?
Q002198,26,2026-02-25 02:20:24.655,3,14,Machine Learning / AI,Mixed,Kivabe data diye ml model ke train koranu hoy
Q002199,26,2026-02-25 02:20:24.655,3,14,Machine Learning / AI,Mixed,Dataset train ar test e split korar poddhoti ki
Q002200,26,2026-02-25 02:20:24.655,3,14,Machine Learning / AI,Bangla,ফিচার স্কেলিং কেন দরকার হয়?
Q002201,26,2026-02-25 02:20:24.655,3,15,Cybersecurity,English,What is the different Between vulnerability and threat
Q002202,26,2026-02-25 02:20:24.655,3,15,Cybersecurity,English,What is malware?
Q002203,26,2026-02-25 02:20:24.655,3,15,Cybersecurity,Mixed,Firewall kivabe kaj kkre
Q002204,26,2026-02-25 02:20:24.655,3,15,Cybersecurity,Mixed,Man in the middle attack somporke bistaritho bolo.
Q002205,26,2026-02-25 02:20:24.655,3,16,Competitive Programming / Problem Solving,English,why it show time limit exceeded?how to fixed it
Q002206,26,2026-02-25 02:20:24.655,3,16,Competitive Programming / Problem Solving,English,How to optimize my code for large input
Q002207,26,2026-02-25 02:20:24.655,3,16,Competitive Programming / Problem Solving,Mixed,Cp er 1st 3ta parleo lastgular jonne kivabe practice korbo?
Q002208,26,2026-02-25 02:20:24.655,3,16,Competitive Programming / Problem Solving,Mixed,question bujte parar jonne kivave preparetion nibo
Q002209,26,2026-02-25 02:20:24.655,3,16,Competitive Programming / Problem Solving,Bangla,কোন ধরনের প্রবলেমগুলো সিপি এর জন্যে জরুরি।
Q002210,26,2026-02-25 02:20:24.655,3,17,Project Guidance / System Architecture,English,How should I create the interface for my web based project?
Q002211,26,2026-02-25 02:20:24.655,3,17,Project Guidance / System Architecture,English,"If i create a mobile app project, can I use as a web based project also with the addition of feature?"
Q002212,26,2026-02-25 02:20:24.655,3,17,Project Guidance / System Architecture,Mixed,Project authorization er step by step process bolo
Q002213,26,2026-02-25 02:20:24.655,3,17,Project Guidance / System Architecture,Mixed,django ar flask er modde kunta keno bebohrito hoy?
Q002214,26,2026-02-25 02:20:24.655,3,17,Project Guidance / System Architecture,Bangla,Project e database add korbo kivabe?
Q002215,26,2026-02-25 02:20:24.655,3,18,Tooling / Environment Setup,English,how to setup environment for c++ in vs code
Q002216,26,2026-02-25 02:20:24.655,3,18,Tooling / Environment Setup,English,Why we use the command :Python -m venu
Q002217,26,2026-02-25 02:20:24.655,3,18,Tooling / Environment Setup,Mixed,Vs code e Django kivabe install korbo?
Q002218,26,2026-02-25 02:20:24.655,3,18,Tooling / Environment Setup,Mixed,Project er imagefiled support er jonne vs code er setup step by step ki?
Q002219,26,2026-02-25 02:20:24.655,3,18,Tooling / Environment Setup,Bangla,"জানগো সার্ভার রান এর জন্যে টর্মিনালে কমান্ড কিভাবে দেয়,"
Q002220,26,2026-02-25 02:20:24.655,3,19,Career / Internship / Interview Prep,English,How can I started my preparation for Writing research paper
Q002221,26,2026-02-25 02:20:24.655,3,19,Career / Internship / Interview Prep,English,Which skill can make my cv more powerful?
Q002222,26,2026-02-25 02:20:24.655,3,19,Career / Internship / Interview Prep,Mixed,Ami ki bsc sesh kore internship er jonne desher bahire jaite pari
Q002223,26,2026-02-25 02:20:24.655,3,19,Career / Internship / Interview Prep,Mixed,Interview friendly basic question ki hothe pare?
Q002224,26,2026-02-25 02:20:24.655,3,19,Career / Internship / Interview Prep,Bangla,আমি কিভাবে অল্প সময়ে ইন্টারভিউ এর প্রিপারেশন নিবো?
Q002225,26,2026-02-25 02:20:24.655,3,20,Exam / Assignment / Course Admin,English,Write the stabdard format for project proposal.
Q002226,26,2026-02-25 02:20:24.655,3,20,Exam / Assignment / Course Admin,English,Which course should I focused most for software engineering.
Q002227,26,2026-02-25 02:20:24.655,3,20,Exam / Assignment / Course Admin,Mixed,"Nfa, dfa er upor assignment e ki ki likhbo?"
Q002228,26,2026-02-25 02:20:24.655,3,20,Exam / Assignment / Course Admin,Mixed,Database er lab er jonne preparetion kivabe nibo?
Q002229,26,2026-02-25 02:20:24.655,3,20,Exam / Assignment / Course Admin,Bangla,একটা কম্পাইলার ডিজাইন করার প্রসেস বলো।
Q002230,27,2026-02-25 13:31:04.062,2,1,Debugging / Error Fixing,English,Why is my program compiling successfully but giving wrong output for some test cases?
Q002231,27,2026-02-25 13:31:04.062,2,1,Debugging / Error Fixing,English,What causes this runtime error when I try to access an array index?
Q002232,27,2026-02-25 13:31:04.062,2,1,Debugging / Error Fixing,Mixed,"Python code e error asche, but bujhte partesi na kon line e problem hocche."
Q002233,27,2026-02-25 13:31:04.062,2,1,Debugging / Error Fixing,Mixed,"Bhai, amar C++ code ta compile hocche but run korle crash kore—issue ta kothay?"
Q002234,27,2026-02-25 13:31:04.062,2,1,Debugging / Error Fixing,Bangla,আমার প্রোগ্রামটা ঠিকমতো চললেও ভুল আউটপুট দিচ্ছে—এর কারণ কী হতে পারে?
Q002235,27,2026-02-25 13:31:04.062,2,2,How-to Implementation,English,How can I implement a login system using JWT authentication?
Q002236,27,2026-02-25 13:31:04.062,2,2,How-to Implementation,English,How do I implement a queue using two stacks in C++?
Q002237,27,2026-02-25 13:31:04.062,2,2,How-to Implementation,Mixed,"Bhai, Python e REST API implement korbo kivabe step by step?"
Q002238,27,2026-02-25 13:31:04.062,2,2,How-to Implementation,Mixed,Java te multithreading implement korte hole kon approach ta best?
Q002239,27,2026-02-25 13:31:04.062,2,2,How-to Implementation,Bangla,একটি সাধারণ চ্যাট অ্যাপ্লিকেশন কোডের মাধ্যমে কীভাবে ইমপ্লিমেন্ট করা যায়?
Q002240,27,2026-02-25 13:31:04.062,2,3,Concept Explanation / Clarification,English,What is time complexity and why is it important in algorithm design
Q002241,27,2026-02-25 13:31:04.062,2,3,Concept Explanation / Clarification,English,How does memory management work in modern operating systems?
Q002242,27,2026-02-25 13:31:04.062,2,3,Concept Explanation / Clarification,Mixed,"Bhai, OOP concept ta easy kore explain koren—class ar object er difference ta ki"
Q002243,27,2026-02-25 13:31:04.062,2,3,Concept Explanation / Clarification,Mixed,"Deadlock jinishta actually ki, ar OS e eta keno hoy?"
Q002244,27,2026-02-25 13:31:04.062,2,3,Concept Explanation / Clarification,Bangla,রিকারশন ব্যবহারের মূল ধারণাটা সহজভাবে ব্যাখ্যা করলে কেমন হবে?
Q002245,27,2026-02-25 13:31:04.062,2,4,Algorithm Choice / Strategy,English,Which sorting algorithm is most suitable for handling very large datasets and why?
Q002246,27,2026-02-25 13:31:04.062,2,4,Algorithm Choice / Strategy,English,Should I use dynamic programming or a greedy approach for this optimization problem?
Q002247,27,2026-02-25 13:31:04.062,2,4,Algorithm Choice / Strategy,Mixed,"Bhai, eita solve korte divide and conquer use করবো নাকি DP? konটা better hobe?"
Q002248,27,2026-02-25 13:31:04.062,2,4,Algorithm Choice / Strategy,Mixed,Real-time application er jonno array use করা ভালো নাকি linked list?
Q002249,27,2026-02-25 13:31:04.062,2,4,Algorithm Choice / Strategy,Bangla,এই সমস্যার জন্য কোন অ্যালগরিদম ব্যবহার করলে সবচেয়ে ভালো ফল পাওয়া যাবে এবং কেন?
Q002250,27,2026-02-25 13:31:04.062,2,5,Data Structures,English,In which scenarios is a linked list more efficient than an array?
Q002251,27,2026-02-25 13:31:04.062,2,5,Data Structures,English,When should I use a priority queue instead of a normal queue?p
Q002252,27,2026-02-25 13:31:04.062,2,5,Data Structures,Mixed,"Bhai, large data handle korar jonno vector better naki deque?"
Q002253,27,2026-02-25 13:31:04.062,2,5,Data Structures,Mixed,Graph use na kore tree use korle kon situation e benefit pabo?
Q002254,27,2026-02-25 13:31:04.062,2,5,Data Structures,Bangla,কোন পরিস্থিতিতে কিউ (Queue) ব্যবহার করা স্ট্যাকের চেয়ে বেশি উপযোগী হয়?
Q002255,27,2026-02-25 13:31:04.062,2,6,Time & Space Complexity,English,What is the time complexity of this recursive algorithm in the worst case?
Q002256,27,2026-02-25 13:31:04.062,2,6,Time & Space Complexity,English,How does space complexity change when using recursion instead of iteration?
Q002257,27,2026-02-25 13:31:04.062,2,6,Time & Space Complexity,Mixed,"Bhai, ei algorithm ta large input e slow hocche—time complexity ta ki?"
Q002258,27,2026-02-25 13:31:04.062,2,6,Time & Space Complexity,Mixed,Recursion use করলে memory consumption কেন বেশি হয়?
Q002259,27,2026-02-25 13:31:04.062,2,6,Time & Space Complexity,Bangla,একটি অ্যালগরিদমের সময় জটিলতা ও স্থান জটিলতা কীভাবে নির্ণয় করা হয়?
Q002260,27,2026-02-25 13:31:04.062,2,7,Programming Language Syntax / Features,English,How does Python handle variable scope inside functions?
Q002261,27,2026-02-25 13:31:04.062,2,7,Programming Language Syntax / Features,English,What is the difference between const and static in C++?
Q002262,27,2026-02-25 13:31:04.062,2,7,Programming Language Syntax / Features,Mixed,"Bhai, Python e list আর tuple er main difference ta ki?"
Q002263,27,2026-02-25 13:31:04.062,2,7,Programming Language Syntax / Features,Mixed,C++ e pointer ar reference er behavior kivabe different?
Q002264,27,2026-02-25 13:31:04.062,2,7,Programming Language Syntax / Features,Bangla,জাভাতে মেথড ওভারলোডিং আর মেথড ওভাররাইডিং-এর মধ্যে পার্থক্য কী?
Q002265,27,2026-02-25 13:31:04.062,2,8,Object-Oriented Programming (OOP),English,How does encapsulation help in maintaining code security and readability?
Q002266,27,2026-02-25 13:31:04.062,2,8,Object-Oriented Programming (OOP),English,What problem does polymorphism solve in object-oriented design?
Q002267,27,2026-02-25 13:31:04.062,2,8,Object-Oriented Programming (OOP),Mixed,"Bhai, class আর object er relationship ta simple kore explain করবেন?"
Q002268,27,2026-02-25 13:31:04.062,2,8,Object-Oriented Programming (OOP),Mixed,Multiple inheritance Java te possible na—tahole interface use করার benefit ki?
Q002269,27,2026-02-25 13:31:04.062,2,8,Object-Oriented Programming (OOP),Bangla,অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিংয়ে এনক্যাপসুলেশন কেন গুরুত্বপূর্ণ?
Q002270,27,2026-02-25 13:31:04.062,2,9,Database / SQL,English,How do indexes improve query performance in a relational database?
Q002271,27,2026-02-25 13:31:04.062,2,9,Database / SQL,English,What is database normalization and why is it important?
Q002272,27,2026-02-25 13:31:04.062,2,9,Database / SQL,Mixed,"Bhai, multiple table join করতে হলে kon join type ta best হবে?"
Q002273,27,2026-02-25 13:31:04.062,2,9,Database / SQL,Mixed,SQL e subquery use করবো নাকি join—performance wise konটা ভালো?
Q002274,27,2026-02-25 13:31:04.062,2,9,Database / SQL,Bangla,রিলেশনাল ডাটাবেজে টেবিলগুলোর মধ্যে সম্পর্ক কীভাবে তৈরি করা হয়?
Q002275,27,2026-02-25 13:31:04.062,2,10,Operating Systems (OS),English,How does a CPU scheduling algorithm affect system performance?
Q002276,27,2026-02-25 13:31:04.062,2,10,Operating Systems (OS),English,What is virtual memory and why is it used in operating systems?
Q002277,27,2026-02-25 13:31:04.062,2,10,Operating Systems (OS),Mixed,"Bhai, context switching actually ki, আর OS e eta কেন দরকার?"
Q002278,27,2026-02-25 13:31:04.062,2,10,Operating Systems (OS),Mixed,Paging আর segmentation er difference ta simple করে বুঝাইবেন?
Q002279,27,2026-02-25 13:31:04.062,2,10,Operating Systems (OS),Bangla,অপারেটিং সিস্টেমে ডেডলক কী এবং এটি কীভাবে এড়ানো যায়?
Q002280,27,2026-02-25 13:31:04.062,2,11,Computer Networks,English,How does DNS translate a domain name into an IP address?
Q002281,27,2026-02-25 13:31:04.062,2,11,Computer Networks,English,What are the main differences between TCP and UDP in terms of performance?
Q002282,27,2026-02-25 13:31:04.062,2,11,Computer Networks,Mixed,"Bhai, HTTP ar HTTPS er difference ta short kore explain korben?"
Q002283,27,2026-02-25 13:31:04.062,2,11,Computer Networks,Mixed,Packet loss hole TCP kibhabe reliable thake?
Q002284,27,2026-02-25 13:31:04.062,2,11,Computer Networks,Bangla,একটি নেটওয়ার্কে IP অ্যাড্রেস কিভাবে আলোকিত (assigned) হয়?
Q002285,27,2026-02-25 13:31:04.062,2,12,Web Development,English,How do I implement user authentication using JWT in a Node.js backend?
Q002286,27,2026-02-25 13:31:04.062,2,12,Web Development,English,What are the differences between server-side rendering and client-side rendering?
Q002287,27,2026-02-25 13:31:04.062,2,12,Web Development,Mixed,"Bhai, React e form validation simplest way kivabe implement korbo?"
Q002288,27,2026-02-25 13:31:04.062,2,12,Web Development,Mixed,Django te REST API create korbo—serializer use kora keno important?
Q002289,27,2026-02-25 13:31:04.062,2,12,Web Development,Bangla,ওয়েবসাইটের ফ্রন্টএন্ড এবং ব্যাকএন্ড কীভাবে সংযুক্ত করা যায়?
Q002290,27,2026-02-25 13:31:04.062,2,13,Software Engineering / SDLC,English,What are the main differences between Agile and Waterfall methodologies?
Q002291,27,2026-02-25 13:31:04.062,2,13,Software Engineering / SDLC,English,How do code reviews improve software quality?
Q002292,27,2026-02-25 13:31:04.062,2,13,Software Engineering / SDLC,Mixed,"Bhai, requirement gathering e kon type of document use করা best?"
Q002293,27,2026-02-25 13:31:04.062,2,13,Software Engineering / SDLC,Mixed,Git e merge conflict resolve korar easiest way ki?
Q002294,27,2026-02-25 13:31:04.062,2,13,Software Engineering / SDLC,Bangla,সফটওয়্যার ডেভেলপমেন্ট লাইফ সাইকেলে টেস্টিং কেন গুরুত্বপূর্ণ?
Q002295,27,2026-02-25 13:31:04.062,2,14,Machine Learning / AI,English,How do I choose the right algorithm for a classification problem?
Q002296,27,2026-02-25 13:31:04.062,2,14,Machine Learning / AI,English,What are the differences between supervised and unsupervised learning?
Q002297,27,2026-02-25 13:31:04.062,2,14,Machine Learning / AI,Mixed,"Bhai, dataset imbalance thakle model kibhabe train korbo bhalo result pabar jonno?"
Q002298,27,2026-02-25 13:31:04.062,2,14,Machine Learning / AI,Mixed,Neural network e activation function keno important?
Q002299,27,2026-02-25 13:31:04.062,2,14,Machine Learning / AI,Bangla,মেশিন লার্নিং এ কোন ফিচারগুলো গুরুত্বপূর্ণ তা কীভাবে সনাক্ত করা যায়?
Q002300,27,2026-02-25 13:31:04.062,2,15,Cybersecurity,English,How does two-factor authentication improve account security?
Q002301,27,2026-02-25 13:31:04.062,2,15,Cybersecurity,English,What are common types of phishing attacks and how can they be avoided?
Q002302,27,2026-02-25 13:31:04.062,2,15,Cybersecurity,Mixed,"Bhai, XSS attack ta ki, ar website ke kivabe safe rakhbo?"
Q002303,27,2026-02-25 13:31:04.062,2,15,Cybersecurity,Mixed,Password store korar jonno hashing naki encryption better?
Q002304,27,2026-02-25 13:31:04.062,2,15,Cybersecurity,Bangla,ওয়েব অ্যাপ্লিকেশনে SQL ইনজেকশন আক্রমণ কীভাবে প্রতিরোধ করা যায়?
Q002305,27,2026-02-25 13:31:04.062,2,16,Competitive Programming / Problem Solving,English,How do I decide whether to use a greedy approach or dynamic programming for a problem?
Q002306,27,2026-02-25 13:31:04.062,2,16,Competitive Programming / Problem Solving,English,What techniques can help me reduce time complexity in nested loops?
Q002307,27,2026-02-25 13:31:04.062,2,16,Competitive Programming / Problem Solving,Mixed,"Bhai, graph problem e BFS naki DFS use korbo fast solution er jonno?"
Q002308,27,2026-02-25 13:31:04.062,2,16,Competitive Programming / Problem Solving,Mixed,Array manipulation problem e prefix sum technique kibhabe help kore?
Q002309,27,2026-02-25 13:31:04.062,2,16,Competitive Programming / Problem Solving,Bangla,প্রতিযোগিতামূলক প্রোগ্রামিংয়ে টাইম লিমিট এক্সসিড হলে কী করা উচিত?
Q002310,27,2026-02-25 13:31:04.062,2,17,Project Guidance / System Architecture,English,How do I choose the best tech stack for a web-based application?
Q002311,27,2026-02-25 13:31:04.062,2,17,Project Guidance / System Architecture,English,What are the key considerations when designing a scalable system architecture?
Q002312,27,2026-02-25 13:31:04.062,2,17,Project Guidance / System Architecture,Mixed,Authentication ar authorization system kibhabe efficiently implement korbo?
Q002313,27,2026-02-25 13:31:04.062,2,17,Project Guidance / System Architecture,Mixed,Project er frontend ar backend er communication kibhabe design korbo smooth hobar jonno?
Q002314,27,2026-02-25 13:31:04.062,2,17,Project Guidance / System Architecture,Bangla,একটি সফটওয়্যার প্রজেক্টের জন্য সিস্টেম আর্কিটেকচার কিভাবে পরিকল্পনা করা উচিত?
Q002315,27,2026-02-25 13:31:04.062,2,18,Tooling / Environment Setup,English,How do I set up a virtual environment for Python projects?
